WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
914,ALB,GGXONLB_NGDP,Albania,General government primary net lending/borrowing,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-6.424,-0.863,-1.129,-1.872,-2.645,-2.155,-0.606,-1.31,-0.221,-0.398,-0.535,-1.987,-3.413,-0.164,-0.355,-0.327,-2.005,-2.585,-1.36,0.701,0.665,0.614,-0.364,-0.191,-0.056,-0.089,0.103,0.38
914,ALB,GGXWDN,Albania,General government net debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,756.42,807.38,921.361,914.43,986.827,"1,003.79",988.923,981.474,"1,006.70","1,027.50","1,049.83","1,074.77","1,103.05","1,189.36"
914,ALB,GGXWDN_NGDP,Albania,General government net debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,58.158,60.577,68.246,65.536,68.802,68.17,63.749,60.354,59.031,56.8,54.509,52.105,49.933,50.251
914,ALB,GGXWDG,Albania,General government gross debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,239.197,273.949,302.454,319.608,341.522,391.308,408.3,423.962,468.05,494.737,517.043,595.883,682.547,715.517,772.735,828.268,950.316,"1,004.51","1,057.32","1,079.69","1,114.83","1,136.96","1,137.10","1,174.67","1,194.65","1,238.51","1,266.36","1,365.91"
914,ALB,GGXWDG_NGDP,Albania,General government gross debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,72.194,71.184,68.183,63.769,60.613,64.097,60.245,57.474,58.203,56.688,53.55,55.14,59.666,57.72,59.413,62.144,70.391,71.992,73.716,73.324,71.865,69.916,66.677,64.935,62.028,60.044,57.326,57.71
914,ALB,NGDP_FY,Albania,"Gross domestic product corresponding to fiscal year, current prices",22.228,20.006,19.519,63.341,149.142,223.571,267.424,334.359,331.324,384.848,443.594,501.199,563.449,610.494,677.738,737.656,804.163,872.735,965.528,"1,080.68","1,143.94","1,239.65","1,300.62","1,332.81","1,350.05","1,395.31","1,434.31","1,472.48","1,551.28","1,626.20","1,705.38","1,808.99","1,925.98","2,062.68","2,209.06","2,366.84"
914,ALB,BCA,Albania,Current account balance,-0.075,-0.096,-0.165,-0.069,0.024,-0.087,-0.057,-0.253,-0.295,-0.178,-0.062,-0.246,-0.248,-0.443,-0.432,-0.42,-0.734,-0.545,-1.139,-2.032,-1.93,-1.348,-1.704,-1.251,-1.183,-1.43,-0.978,-0.899,-0.979,-1.031,-1.017,-1.073,-1.135,-1.214,-1.319,-1.401
914,ALB,BCA_NGDPD,Albania,Current account balance,-2.691,-4.313,-12.368,-8.185,1.674,-3.706,-1.968,-7.894,-13.047,-6.944,-1.946,-7.07,-6.315,-10.179,-7.695,-5.849,-9.117,-6.123,-10.663,-15.776,-16.021,-11.294,-13.208,-10.15,-9.251,-10.793,-8.59,-7.577,-7.5,-6.848,-6.595,-6.407,-6.264,-6.181,-6.243,-6.157
612,DZA,NGDP_R,Algeria,"Gross domestic product, constant prices","3,407.40","3,434.66","3,393.45","3,447.74","3,375.25","3,344.88","3,473.58","3,605.57","3,645.24","3,831.05","3,953.65","4,103.88","4,227.00","4,463.71","4,785.10","4,990.86","5,285.32","5,374.35","5,555.62","5,686.74","5,779.56","5,988.56","6,157.62","6,366.42","6,544.68","6,793.38","7,044.73","7,270.16","7,364.68","7,467.78","7,658.45","7,842.74","7,980.34","8,095.80","8,176.41","8,241.24"
612,DZA,NGDP_RPCH,Algeria,"Gross domestic product, constant prices",4.8,0.8,-1.2,1.6,-2.102,-0.9,3.848,3.8,1.1,5.098,3.2,3.8,3,5.6,7.2,4.3,5.9,1.684,3.373,2.36,1.632,3.616,2.823,3.391,2.8,3.8,3.7,3.2,1.3,1.4,2.553,2.406,1.754,1.447,0.996,0.793
612,DZA,NGDP,Algeria,"Gross domestic product, current prices",422.043,554.4,862.132,"1,074.70","1,189.72","1,487.40","2,004.99","2,570.00","2,780.20","2,830.49","3,248.20","4,123.50","4,227.10","4,522.80","5,252.30","6,149.10","7,562.00","8,501.64","9,352.89","11,043.70","9,968.03","11,991.56","14,589.00","16,209.60","16,647.90","17,228.60","16,712.69","17,514.60","18,575.80","20,259.00","20,447.36","21,457.53","22,900.11","24,596.59","26,701.06","27,267.08"
612,DZA,NGDPD,Algeria,"Gross domestic product, current prices",52.558,61.892,46.67,49.217,50.963,42.426,42.066,46.941,48.178,48.188,48.845,54.749,54.745,56.761,67.864,85.327,103.198,117.027,134.977,171.001,137.054,161.207,200.251,209.016,209.755,213.81,165.979,160.034,167.39,173.757,172.781,178.637,181.569,185.733,188.434,178.174
612,DZA,PPPGDP,Algeria,"Gross domestic product, current prices",165.557,173.127,176.834,183.759,184.157,186.397,197.627,208.893,214.833,228.326,239.035,253.664,267.004,286.417,312.741,334.97,365.782,383.2,406.767,424.465,434.682,455.649,478.3,504.004,527.206,557.368,584.008,608.937,628.47,652.795,681.396,711.643,739.074,764.802,787.876,810.106
612,DZA,NGDP_D,Algeria,"Gross domestic product, deflator",12.386,16.141,25.406,31.171,35.248,44.468,57.721,71.279,76.269,73.883,82.157,100.478,100.002,101.324,109.764,123.207,143.076,158.189,168.35,194.201,172.47,200.241,236.926,254.611,254.373,253.609,237.237,240.911,252.228,271.285,266.991,273.597,286.957,303.819,326.562,330.862
612,DZA,NGDPRPC,Algeria,"Gross domestic product per capita, constant prices","137,951.59","137,265.75","132,334.26","131,237.59","125,502.13","121,649.58","123,791.08","126,219.06","125,503.01","129,835.34","131,942.10","134,527.09","136,557.47","142,093.08","150,073.68","154,200.66","160,868.03","161,145.09","164,085.89","164,399.41","163,875.51","166,450.51","167,704.83","169,793.81","170,892.73","173,681.46","176,281.35","178,033.18","176,522.01","175,390.59","176,417.22","177,329.23","177,246.25","176,768.04","175,636.67","174,284.90"
612,DZA,NGDPRPPPPC,Algeria,"Gross domestic product per capita, constant prices","10,715.54","10,662.27","10,279.21","10,194.02","9,748.52","9,449.27","9,615.61","9,804.20","9,748.58","10,085.10","10,248.75","10,449.54","10,607.25","11,037.24","11,657.14","11,977.71","12,495.60","12,517.12","12,745.55","12,769.90","12,729.21","12,929.23","13,026.66","13,188.92","13,274.28","13,490.90","13,692.85","13,828.92","13,711.54","13,623.66","13,703.40","13,774.24","13,767.80","13,730.65","13,642.77","13,537.77"
612,DZA,NGDPPC,Algeria,"Gross domestic product per capita, current prices","17,086.76","22,156.50","33,620.56","40,908.04","44,237.53","54,095.14","71,453.67","89,967.09","95,720.43","95,926.08","108,399.72","135,170.13","136,560.70","143,974.02","164,726.36","189,986.41","230,162.84","254,913.97","276,238.60","319,265.23","282,636.53","333,302.68","397,336.38","432,313.64","434,705.07","440,471.44","418,203.99","428,900.97","445,238.61","475,809.10","471,017.86","485,168.05","508,620.04","537,055.11","573,562.58","576,641.71"
612,DZA,NGDPDPC,Algeria,"Gross domestic product per capita, current prices","2,127.87","2,473.51","1,819.98","1,873.42","1,894.95","1,542.97","1,499.14","1,643.27","1,658.73","1,633.09","1,630.07","1,794.70","1,768.58","1,806.86","2,128.39","2,636.31","3,141.03","3,508.96","3,986.56","4,943.50","3,886.06","4,480.72","5,453.89","5,574.51","5,477.06","5,466.33","4,153.32","3,918.94","4,012.13","4,080.91","3,980.12","4,039.10","4,032.71","4,055.39","4,047.72","3,768.01"
612,DZA,PPPPC,Algeria,"Gross domestic product per capita, current prices","6,702.71","6,918.99","6,896.01","6,994.73","6,847.52","6,779.05","7,043.03","7,312.66","7,396.56","7,738.02","7,977.12","8,315.22","8,625.84","9,117.50","9,808.40","10,349.45","11,133.23","11,489.92","12,013.91","12,270.97","12,325.13","12,664.67","13,026.66","13,441.90","13,766.25","14,249.83","14,613.71","14,911.77","15,063.64","15,331.74","15,696.39","16,090.69","16,415.12","16,699.10","16,924.28","17,132.05"
612,DZA,NGAP_NPGDP,Algeria,Output gap in percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,DZA,PPPSH,Algeria,Gross domestic product based on purchasing-power-parity (PPP) share of world total,0.653,0.632,0.61,0.556,0.534,0.514,0.515,0.515,0.501,0.512,0.511,0.506,0.509,0.522,0.538,0.533,0.538,0.52,0.51,0.507,0.517,0.509,0.503,0.504,0.501,0.503,0.504,0.504,0.492,0.482,0.48,0.476,0.468,0.459,0.447,0.435
612,DZA,PPPEX,Algeria,Implied PPP conversion rate,2.549,3.202,4.875,5.848,6.46,7.98,10.145,12.303,12.941,12.397,13.589,16.256,15.832,15.791,16.794,18.357,20.674,22.186,22.993,26.018,22.932,26.318,30.502,32.162,31.578,30.911,28.617,28.763,29.557,31.034,30.008,30.152,30.985,32.161,33.89,33.659
612,DZA,NID_NGDP,Algeria,Total investment,30.518,24.097,29.412,27.6,24.06,29.485,30.17,26.473,22.44,27.146,28.717,25.014,26.754,30.804,30.337,33.305,31.334,29.837,34.294,37.349,46.959,42.328,38.572,41.301,44.978,47.511,52.858,53.922,50.888,49.388,43.531,42.013,41.473,40.563,39.862,35.799
612,DZA,NGSD_NGDP,Algeria,Gross national savings,20.33,26.278,34.533,30.221,25.65,25.151,24.852,29.131,29.601,25.258,28.758,41.713,39.65,38.484,43.316,46.333,51.861,54.575,56.964,57.494,47.259,49.869,48.46,47.18,45.376,43.098,36.416,37.379,37.708,39.779,30.974,30.14,30.007,30.261,31.176,28.851
612,DZA,PCPI,Algeria,"Inflation, average consumer prices",19.373,21.17,26.652,35.101,42.297,54.563,70.823,84.067,88.859,93.258,95.682,95.969,100,101.43,105.75,109.95,111.47,114.05,118.24,123.98,131.1,136.23,142.36,155.053,160.1,164.77,172.653,183.699,193.97,202.253,206.298,214.756,226.567,241.747,260.845,283.539
612,DZA,PCPIPCH,Algeria,"Inflation, average consumer prices",9.172,9.272,25.9,31.7,20.5,29,29.8,18.7,5.7,4.95,2.6,0.3,4.2,1.43,4.259,3.972,1.382,2.315,3.674,4.855,5.743,3.913,4.5,8.916,3.255,2.917,4.784,6.398,5.591,4.27,2,4.1,5.5,6.7,7.9,8.7
612,DZA,PCPIE,Algeria,"Inflation, end of period consumer prices",14.365,21.17,26.652,35.101,42.297,54.563,70.823,84.067,88.859,93.258,95.682,95.969,100,102.1,107.78,110.14,111.49,115.77,121.33,127.23,134.55,138.216,145.348,158.48,160.3,168.72,176.08,188.33,197.62,202.96,210.875,217.623,235.469,249.361,276.791,291.738
612,DZA,PCPIEPCH,Algeria,"Inflation, end of period consumer prices",10.718,47.373,25.9,31.7,20.5,29,29.8,18.7,5.7,4.95,2.6,0.3,4.2,2.1,5.563,2.19,1.226,3.839,4.803,4.863,5.753,2.725,5.16,9.035,1.148,5.253,4.362,6.957,4.933,2.702,3.9,3.2,8.2,5.9,11,5.4
612,DZA,FLIBOR6,Algeria,Six-month London interbank offered rate (LIBOR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,DZA,TM_RPCH,Algeria,Volume of imports of goods and services,16.8,-9,-17.9,4.6,-6.7,6.1,2,-13.3,2.4,6.5,1.8,7.6,11.2,23.2,-2.911,21.906,6.292,-8.77,14.785,34.873,12.357,-1.781,5.468,13.432,8.972,9.1,-7.043,-1.943,-1.31,-2.876,-0.605,-3.194,-1.784,-3.747,-6.107,-8.371
612,DZA,TMG_RPCH,Algeria,Volume of Imports of goods,23.733,97.622,-21.429,5.959,-5.881,5.274,3.014,-15.93,0.138,7.111,-0.454,26.651,4.383,23.464,-9.136,21.906,6.292,-8.77,14.785,34.873,12.357,-1.781,5.468,13.432,8.972,9.1,-7.043,-1.943,-1.31,-2.876,-0.605,-3.194,-1.784,-3.747,-6.107,-8.371
612,DZA,TX_RPCH,Algeria,Volume of exports of goods and services,8,3.4,0.575,5.989,2.135,-6.118,5.733,5.749,11.257,1.653,3.518,3.325,-1.696,5.798,6.754,2.729,4.954,-3.007,-1.882,-3.568,-8.443,-3.218,-4.822,-3.652,-6.394,0.311,5.733,9.612,-4.901,-7.181,3.3,2.001,2.27,2.08,2.308,2.454
612,DZA,TXG_RPCH,Algeria,Volume of exports of goods,6.649,6.242,1.143,3.967,1.679,-7.807,6.892,6.736,9.089,2.074,4.94,4.952,-2.225,3.64,7.286,3.386,5.276,-2.354,-1.935,-3.264,-10.312,-2.882,-3.816,-4.004,-6.89,0.474,1.755,7.883,-2.453,-6.282,1.848,1.879,2.293,2.176,2.415,2.648
612,DZA,LUR,Algeria,Unemployment rate,18.1,19.757,20.263,21.368,23.152,24.362,28.105,27.986,27.961,28.021,29.293,29.496,27.306,25.664,23.716,17.656,15.265,12.512,13.793,11.343,10.167,9.961,9.971,10.969,9.829,10.6,11.214,10.498,11.709,11.731,12.472,13.306,14.428,15.712,17.212,18.812
612,DZA,LE,Algeria,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,DZA,LP,Algeria,Population,24.7,25.022,25.643,26.271,26.894,27.496,28.06,28.566,29.045,29.507,29.965,30.506,30.954,31.414,31.885,32.366,32.855,33.351,33.858,34.591,35.268,35.978,36.717,37.495,38.297,39.114,39.963,40.836,41.721,42.578,43.411,44.227,45.024,45.799,46.553,47.286
612,DZA,GGR,Algeria,General government revenue,n/a,160.2,272.4,316.8,320.1,434.161,600.847,825.157,926.668,774.511,972.78,"1,578.16","1,479.10","1,603.28","1,947.44","2,215.17","3,080.70","3,639.91","3,725.65","5,253.05","3,667.48","4,462.33","5,838.34","6,339.34","5,957.55","5,738.07","5,104.74","5,011.58","6,047.89","6,751.37","6,267.09","6,107.20","6,259.00","6,596.38","6,937.54","7,419.49"
612,DZA,GGR_NGDP,Algeria,General government revenue,n/a,28.896,31.596,29.478,26.905,29.189,29.968,32.107,33.331,27.363,29.948,38.272,34.991,35.449,37.078,36.024,40.739,42.814,39.834,47.566,36.792,37.212,40.019,39.109,35.786,33.305,30.544,28.614,32.558,33.325,30.65,28.462,27.332,26.818,25.982,27.21
612,DZA,GGX,Algeria,General government total expenditure,n/a,142.54,239.63,308.724,390.484,461.895,589.085,724.609,845.196,875.739,"1,034.32","1,178.12","1,321.03","1,550.65","1,691.35","1,891.77","2,049.90","2,453.01","3,108.57","4,191.05","4,246.33","4,466.94","5,853.57","7,058.17","6,024.13","6,995.77","7,656.33","7,297.49","7,282.63","7,726.29","7,917.69","7,357.00","7,497.52","7,409.65","7,355.32","7,490.43"
612,DZA,GGX_NGDP,Algeria,General government total expenditure,n/a,25.711,27.795,28.727,32.821,31.054,29.381,28.195,30.401,30.939,31.843,28.571,31.251,34.285,32.202,30.765,27.108,28.853,33.236,37.95,42.6,37.251,40.123,43.543,36.186,40.606,45.811,41.665,39.205,38.138,38.722,34.286,32.74,30.125,27.547,27.471
612,DZA,GGXCNL,Algeria,General government net lending/borrowing,n/a,17.66,32.77,8.076,-70.384,-27.734,11.762,100.548,81.472,-101.228,-61.54,400.037,158.076,52.638,256.083,323.396,"1,030.79","1,186.89",617.077,"1,062.00",-578.851,-4.613,-15.227,-718.834,-66.585,"-1,257.70","-2,551.60","-2,285.91","-1,234.75",-974.926,"-1,650.60","-1,249.81","-1,238.52",-813.269,-417.787,-70.941
612,DZA,GGXCNL_NGDP,Algeria,General government net lending/borrowing,n/a,3.185,3.801,0.751,-5.916,-1.865,0.587,3.912,2.93,-3.576,-1.895,9.701,3.74,1.164,4.876,5.259,13.631,13.961,6.598,9.616,-5.807,-0.038,-0.104,-4.435,-0.4,-7.3,-15.267,-13.051,-6.647,-4.812,-8.072,-5.825,-5.408,-3.306,-1.565,-0.26
612,DZA,GGSB,Algeria,General government structural balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,DZA,GGSB_NPGDP,Algeria,General government structural balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,DZA,GGXONLB,Algeria,General government primary net lending/borrowing,n/a,26.66,48.37,31.176,-43.384,13.354,51.304,177.106,163.147,-37.685,34.25,522.273,245.012,124.589,300.871,316.984,"1,013.30","1,170.16",604.633,"1,038.12",-627.316,-60.823,-194.721,-860.011,-74.977,"-1,279.70","-2,647.75","-2,298.13","-1,165.86",-998.973,"-1,696.73","-1,239.31","-1,175.35",-661.502,-121.828,350.695
612,DZA,GGXONLB_NGDP,Algeria,General government primary net lending/borrowing,n/a,4.809,5.611,2.901,-3.647,0.898,2.559,6.891,5.868,-1.331,1.054,12.666,5.796,2.755,5.728,5.155,13.4,13.764,6.465,9.4,-6.293,-0.507,-1.335,-5.306,-0.45,-7.428,-15.843,-13.121,-6.276,-4.931,-8.298,-5.776,-5.133,-2.689,-0.456,1.286
612,DZA,GGXWDN,Algeria,General government net debt,n/a,n/a,671.029,676.259,880.727,"1,463.25","2,329.70","2,522.40","1,942.11","2,062.39","2,664.14","2,590.11","2,044.91","2,042.44","1,645.30","1,442.38",145.223,-921.444,"-1,952.88","-3,918.93","-3,951.72","-4,041.51","-4,534.78","-4,705.31","-4,913.02","-3,753.70","-1,272.96","2,334.14","4,011.96","5,376.81","7,635.46","8,732.55","10,132.36","11,521.75","12,870.11","13,914.92"
612,DZA,GGXWDN_NGDP,Algeria,General government net debt,n/a,n/a,77.834,62.926,74.028,98.376,116.195,98.148,69.855,72.863,82.019,62.813,48.376,45.159,31.325,23.457,1.92,-10.838,-20.88,-35.486,-39.644,-33.703,-31.084,-29.028,-29.511,-21.788,-7.617,13.327,21.598,26.54,37.342,40.697,44.246,46.843,48.201,51.032
612,DZA,GGXWDG,Algeria,General government gross debt,n/a,n/a,671.029,676.259,880.727,"1,463.25","2,329.70","2,522.40","1,942.11","2,062.39","2,664.14","2,590.11","2,293.94","2,317.97","2,213.75","2,164.07","1,987.92","2,009.62","1,262.62",890.317,973.908,"1,258.28","1,350.54","1,512.63","1,265.38","1,322.00","1,461.90","3,582.08","5,063.62","7,766.39","9,421.09","10,547.36","12,024.49","13,454.90","14,849.25","15,955.79"
612,DZA,GGXWDG_NGDP,Algeria,General government gross debt,n/a,n/a,77.834,62.926,74.028,98.376,116.195,98.148,69.855,72.863,82.019,62.813,54.267,51.251,42.148,35.193,26.288,23.638,13.5,8.062,9.77,10.493,9.257,9.332,7.601,7.673,8.747,20.452,27.259,38.336,46.075,49.155,52.508,54.702,55.613,58.517
612,DZA,NGDP_FY,Algeria,"Gross domestic product corresponding to fiscal year, current prices",422.043,554.4,862.132,"1,074.70","1,189.72","1,487.40","2,004.99","2,570.00","2,780.20","2,830.49","3,248.20","4,123.50","4,227.10","4,522.80","5,252.30","6,149.10","7,562.00","8,501.64","9,352.89","11,043.70","9,968.03","11,991.56","14,589.00","16,209.60","16,647.90","17,228.60","16,712.69","17,514.60","18,575.80","20,259.00","20,447.36","21,457.53","22,900.11","24,596.59","26,701.06","27,267.08"
612,DZA,BCA,Algeria,Current account balance,-1.033,1.35,2.39,1.29,0.81,-1.839,-2.237,1.248,3.45,-0.91,0.02,9.142,7.06,4.359,8.808,11.116,21.183,28.95,30.6,34.449,0.411,12.157,19.802,12.29,0.835,-9.436,-27.29,-26.473,-22.062,-16.697,-21.697,-21.21,-20.818,-19.133,-16.369,-12.379
612,DZA,BCA_NGDPD,Algeria,Current account balance,-1.965,2.181,5.121,2.621,1.589,-4.334,-5.318,2.658,7.161,-1.888,0.041,16.699,12.896,7.68,12.979,13.028,20.526,24.738,22.671,20.146,0.3,7.541,9.889,5.88,0.398,-4.413,-16.442,-16.542,-13.18,-9.609,-12.557,-11.873,-11.466,-10.302,-8.687,-6.948
614,AGO,NGDP_R,Angola,"Gross domestic product, constant prices",290.541,280.517,283.298,315.601,350.22,387.031,427.141,475.013,509.567,533.472,545.109,561.76,585.388,665.385,685.279,760.338,874.608,975.606,"1,112.29","1,236.49","1,247.10","1,307.70","1,353.11","1,468.69","1,541.46","1,615.80","1,631.04","1,588.96","1,586.58","1,567.54","1,563.39","1,581.41","1,626.87","1,681.02","1,750.36","1,816.57"
614,AGO,NGDP_RPCH,Angola,"Gross domestic product, constant prices",0.042,-3.45,0.991,11.403,10.969,10.511,10.364,11.208,7.274,4.691,2.181,3.055,4.206,13.666,2.99,10.953,15.029,11.548,14.01,11.166,0.859,4.859,3.472,8.542,4.955,4.823,0.944,-2.58,-0.15,-1.2,-0.265,1.153,2.874,3.328,4.125,3.783
614,AGO,NGDP,Angola,"Gross domestic product, current prices",--,--,--,--,--,0.001,0.017,1.022,2.143,3.126,21.002,112.118,241.088,665.385,"1,328.94","1,967.57","3,222.35","4,209.76","5,006.34","6,643.35","5,577.34","7,701.65","10,500.94","12,224.95","13,195.00","14,323.86","13,950.29","16,549.57","20,262.28","26,777.99","31,474.10","36,238.38","40,499.68","44,485.36","48,786.77","53,396.83"
614,AGO,NGDPD,Angola,"Gross domestic product, current prices",11.421,12.571,12.186,9.395,6.819,4.965,6.197,7.994,9.388,7.958,7.526,11.166,10.93,15.286,17.813,23.552,36.971,52.381,65.266,88.539,70.307,83.799,111.79,128.053,136.71,145.712,116.194,101.124,122.124,105.902,91.527,88.983,92.596,97.244,103.261,108.988
614,AGO,PPPGDP,Angola,"Gross domestic product, current prices",20.645,20.679,21.59,24.601,27.946,31.543,35.541,40.249,43.921,46.499,48.199,50.782,54.078,62.441,65.502,74.633,88.524,101.734,119.104,134.978,137.175,145.516,153.714,170.045,181.601,193.882,197.749,194.641,198.009,200.4,203.433,209.861,220.35,232.25,246.67,261.153
614,AGO,NGDP_D,Angola,"Gross domestic product, deflator",--,--,--,--,--,--,0.004,0.215,0.42,0.586,3.853,19.958,41.184,100,193.927,258.776,368.434,431.502,450.093,537.276,447.224,588.945,776.062,832.371,856.008,886.489,855.299,"1,041.53","1,277.11","1,708.28","2,013.19","2,291.52","2,489.43","2,646.34","2,787.25","2,939.43"
614,AGO,NGDPRPC,Angola,"Gross domestic product per capita, constant prices","23,411.26","22,015.86","21,586.52","23,347.53","25,153.95","26,988.15","28,917.56","31,221.90","32,517.54","33,051.45","32,788.80","32,806.18","33,190.30","36,627.17","36,623.54","39,451.40","44,058.75","47,715.06","52,815.54","57,002.85","55,817.72","56,825.27","57,085.66","60,157.28","61,298.87","62,383.57","61,131.26","57,774.09","55,911.65","53,591.04","51,892.50","50,961.73","50,899.63","51,061.87","51,619.63","52,011.94"
614,AGO,NGDPRPPPPC,Angola,"Gross domestic product per capita, constant prices","2,659.54","2,501.02","2,452.25","2,652.30","2,857.51","3,065.88","3,285.06","3,546.83","3,694.02","3,754.67","3,724.83","3,726.81","3,770.44","4,160.87","4,160.46","4,481.71","5,005.11","5,420.47","5,999.89","6,475.57","6,340.94","6,455.39","6,484.97","6,833.91","6,963.60","7,086.82","6,944.56","6,563.18","6,351.61","6,087.98","5,895.03","5,789.29","5,782.24","5,800.67","5,864.03","5,908.60"
614,AGO,NGDPPC,Angola,"Gross domestic product per capita, current prices",--,--,--,--,0.002,0.053,1.137,67.168,136.729,193.674,"1,263.29","6,547.54","13,669.18","36,627.17","71,022.89","102,090.71","162,327.27","205,891.69","237,719.03","306,262.73","249,630.00","334,669.57","443,020.06","500,731.60","524,723.13","553,023.40","522,854.87","601,736.74","714,051.25","915,486.64","1,044,696.48","1,167,799.43","1,267,108.83","1,351,270.22","1,438,765.31","1,528,854.39"
614,AGO,NGDPDPC,Angola,"Gross domestic product per capita, current prices",920.268,986.639,928.506,695.059,489.755,346.239,419.529,525.403,599.077,493.041,452.677,652.11,619.697,841.42,951.969,"1,222.04","1,862.42","2,561.86","3,099.09","4,081.69","3,146.80","3,641.44","4,716.25","5,245.02","5,436.52","5,625.74","4,354.92","3,676.83","4,303.69","3,620.59","3,037.98","2,867.52","2,897.03","2,953.86","3,045.26","3,120.54"
614,AGO,PPPPC,Angola,"Gross domestic product per capita, current prices","1,663.58","1,622.97","1,645.14","1,819.90","2,007.16","2,199.51","2,406.17","2,645.48","2,802.77","2,880.85","2,899.23","2,965.61","3,066.13","3,437.16","3,500.64","3,872.46","4,459.41","4,975.64","5,655.47","6,222.56","6,139.64","6,323.30","6,484.97","6,965.00","7,221.68","7,485.49","7,411.59","7,077.10","6,977.94","6,851.27","6,752.38","6,762.89","6,894.07","7,054.72","7,274.51","7,477.33"
614,AGO,NGAP_NPGDP,Angola,Output gap in percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,AGO,PPPSH,Angola,Gross domestic product based on purchasing-power-parity (PPP) share of world total,0.081,0.075,0.074,0.074,0.081,0.087,0.093,0.099,0.102,0.104,0.103,0.101,0.103,0.114,0.113,0.119,0.13,0.138,0.149,0.161,0.163,0.163,0.162,0.17,0.173,0.175,0.171,0.161,0.155,0.148,0.143,0.14,0.139,0.139,0.14,0.14
614,AGO,PPPEX,Angola,Implied PPP conversion rate,--,--,--,--,--,--,--,0.025,0.049,0.067,0.436,2.208,4.458,10.656,20.289,26.363,36.401,41.38,42.033,49.218,40.659,52.926,68.315,71.893,72.659,73.879,70.546,85.026,102.33,133.623,154.715,172.678,183.797,191.541,197.782,204.465
614,AGO,NID_NGDP,Angola,Total investment,26.368,15.167,33.767,57.951,59.457,57.799,62.776,78.017,57.265,79.145,64.748,30.493,30.493,30.493,30.451,30.894,27.557,23.301,25.731,30.804,42.821,28.197,26.424,26.668,26.143,27.5,34.202,27.215,24.13,20.466,20.069,20.584,20.839,21.036,21.373,21.809
614,AGO,NGSD_NGDP,Angola,Gross national savings,9.089,5.525,11.375,14.887,14.439,16.134,13.738,24.73,11.413,5.21,0.08,37.618,17.401,27.422,26.017,33.543,41.158,43.429,39.743,37.691,26.329,34.833,37.876,37.228,32.007,29.807,28.491,24.487,23.351,26.531,20.994,19.862,20.409,20.517,20.75,20.907
