,Year,Series,Value
Western Asia,2017,Gross enrollment ratio - Secondary (female),78.4619
Western Asia,2017,Students enrolled in tertiary education (thousands),"11,881.36"
Western Asia,2017,Gross enrollment ratio - Tertiary (male),54.7008
Western Asia,2017,Gross enrollment ratio - Tertiary (female),52.8801
Europe,2005,Students enrolled in primary education (thousands),"38,462.96"
Europe,2005,Gross enrollement ratio - Primary (male),101.8651
Europe,2005,Gross enrollment ratio - Primary (female),101.138
Europe,2005,Students enrolled in secondary education (thousands),"65,271.02"
Europe,2005,Gross enrollment ratio - Secondary (male),97.6489
Europe,2005,Gross enrollment ratio - Secondary (female),97.4634
Europe,2005,Students enrolled in tertiary education (thousands),"32,142.02"
Europe,2005,Gross enrollment ratio - Tertiary (male),55.3017
Europe,2005,Gross enrollment ratio - Tertiary (female),70.6942
Europe,2010,Students enrolled in primary education (thousands),"36,749.01"
Europe,2010,Gross enrollement ratio - Primary (male),102.0031
Europe,2010,Gross enrollment ratio - Primary (female),101.4802
Europe,2010,Students enrolled in secondary education (thousands),"58,628.57"
Europe,2010,Gross enrollment ratio - Secondary (male),101.3365
Europe,2010,Gross enrollment ratio - Secondary (female),100.503
Europe,2010,Students enrolled in tertiary education (thousands),"33,676.21"
Europe,2010,Gross enrollment ratio - Tertiary (male),59.8483
Europe,2010,Gross enrollment ratio - Tertiary (female),76.9779
Europe,2014,Students enrolled in primary education (thousands),"38,127.79"
Europe,2014,Gross enrollement ratio - Primary (male),101.7306
Europe,2014,Gross enrollment ratio - Primary (female),101.751
Europe,2014,Students enrolled in secondary education (thousands),"57,901.23"
Europe,2014,Gross enrollment ratio - Secondary (male),107.7033
Europe,2014,Gross enrollment ratio - Secondary (female),107.3252
Europe,2014,Students enrolled in tertiary education (thousands),"30,626.70"
Europe,2014,Gross enrollment ratio - Tertiary (male),63.0589
Europe,2014,Gross enrollment ratio - Tertiary (female),77.2893
Europe,2015,Students enrolled in primary education (thousands),"38,484.91"
Europe,2015,Gross enrollement ratio - Primary (male),101.112
Europe,2015,Gross enrollment ratio - Primary (female),101.1747
Europe,2015,Students enrolled in secondary education (thousands),"57,461.69"
Europe,2015,Gross enrollment ratio - Secondary (male),107.867
Europe,2015,Gross enrollment ratio - Secondary (female),107.375
Europe,2015,Students enrolled in tertiary education (thousands),"29,644.97"
Europe,2015,Gross enrollment ratio - Tertiary (male),62.8545
Europe,2015,Gross enrollment ratio - Tertiary (female),77.1523
Europe,2017,Students enrolled in primary education (thousands),"39,680.67"
Europe,2017,Gross enrollement ratio - Primary (male),101.4258
Europe,2017,Gross enrollment ratio - Primary (female),101.4869
Europe,2017,Students enrolled in secondary education (thousands),"58,803.38"
Europe,2017,Gross enrollment ratio - Secondary (male),109.7445
Europe,2017,Gross enrollment ratio - Secondary (female),110.4193
Europe,2017,Students enrolled in tertiary education (thousands),"29,099.89"
Europe,2017,Gross enrollment ratio - Tertiary (male),64.0126
Europe,2017,Gross enrollment ratio - Tertiary (female),78.1932
Oceania,2005,Students enrolled in primary education (thousands),"3,141.61"
Oceania,2005,Gross enrollement ratio - Primary (male),91.6886
Oceania,2005,Gross enrollment ratio - Primary (female),89.6841
Oceania,2005,Students enrolled in secondary education (thousands),"3,575.04"
Oceania,2005,Gross enrollment ratio - Secondary (male),112.7506
Oceania,2005,Gross enrollment ratio - Secondary (female),109.4575
Oceania,2005,Students enrolled in tertiary education (thousands),"1,642.73"
Oceania,2005,Gross enrollment ratio - Tertiary (male),58.4281
Oceania,2005,Gross enrollment ratio - Tertiary (female),72.3974
Oceania,2010,Students enrolled in primary education (thousands),"3,556.16"
Oceania,2010,Gross enrollement ratio - Primary (male),100.4192
Oceania,2010,Gross enrollment ratio - Primary (female),97.4064
Oceania,2010,Students enrolled in secondary education (thousands),"3,776.48"
Oceania,2010,Gross enrollment ratio - Secondary (male),115.9096
Oceania,2010,Gross enrollment ratio - Secondary (female),108.1662
Oceania,2010,Students enrolled in tertiary education (thousands),"2,013.95"
Oceania,2010,Gross enrollment ratio - Tertiary (male),62.4603
Oceania,2010,Gross enrollment ratio - Tertiary (female),84.5345
Oceania,2014,Students enrolled in primary education (thousands),"4,080.53"
Oceania,2014,Gross enrollement ratio - Primary (male),107.8762
Oceania,2014,Gross enrollment ratio - Primary (female),104.399
Oceania,2014,Students enrolled in secondary education (thousands),"3,888.70"
Oceania,2014,Gross enrollment ratio - Secondary (male),117.93
Oceania,2014,Gross enrollment ratio - Secondary (female),105.6132
Oceania,2014,Students enrolled in tertiary education (thousands),"2,172.00"
Oceania,2014,Gross enrollment ratio - Tertiary (male),63.3922
Oceania,2014,Gross enrollment ratio - Tertiary (female),89.6015
Oceania,2015,Students enrolled in primary education (thousands),"4,100.58"
Oceania,2015,Gross enrollement ratio - Primary (male),106.0936
Oceania,2015,Gross enrollment ratio - Primary (female),102.9942
Oceania,2015,Students enrolled in secondary education (thousands),"3,913.41"
Oceania,2015,Gross enrollment ratio - Secondary (male),118.6908
Oceania,2015,Gross enrollment ratio - Secondary (female),105.1874
Oceania,2015,Students enrolled in tertiary education (thousands),"2,206.83"
Oceania,2015,Gross enrollment ratio - Tertiary (male),64.2448
Oceania,2015,Gross enrollment ratio - Tertiary (female),91.6053
Oceania,2017,Students enrolled in primary education (thousands),"4,259.03"
Oceania,2017,Gross enrollement ratio - Primary (male),106.0917
Oceania,2017,Gross enrollment ratio - Primary (female),103.1363
Oceania,2017,Students enrolled in secondary education (thousands),"3,947.00"
Oceania,2017,Gross enrollment ratio - Secondary (male),117.1087
Oceania,2017,Gross enrollment ratio - Secondary (female),103.3057
Oceania,2017,Students enrolled in tertiary education (thousands),"2,223.44"
Oceania,2017,Gross enrollment ratio - Tertiary (male),65.3635
Oceania,2017,Gross enrollment ratio - Tertiary (female),92.6437
Afghanistan,2004,Students enrolled in primary education (thousands),"4,430.14"
Afghanistan,2004,Gross enrollement ratio - Primary (male),149.6565
Afghanistan,2004,Gross enrollment ratio - Primary (female),65.002
Afghanistan,2004,Students enrolled in secondary education (thousands),594.306
Afghanistan,2004,Gross enrollment ratio - Secondary (male),29.417
Afghanistan,2004,Gross enrollment ratio - Secondary (female),6.1421
Afghanistan,2004,Students enrolled in tertiary education (thousands),27.648
Afghanistan,2004,Gross enrollment ratio - Tertiary (male),1.8601
Afghanistan,2004,Gross enrollment ratio - Tertiary (female),0.5213
Afghanistan,2005,Students enrolled in primary education (thousands),"4,318.82"
Afghanistan,2005,Gross enrollement ratio - Primary (male),126.9444
Afghanistan,2005,Gross enrollment ratio - Primary (female),74.5307
Afghanistan,2005,Students enrolled in secondary education (thousands),651.453
Afghanistan,2005,Gross enrollment ratio - Secondary (male),28.6331
Afghanistan,2005,Gross enrollment ratio - Secondary (female),9.3116
Afghanistan,2009,Students enrolled in primary education (thousands),"4,945.63"
Afghanistan,2009,Gross enrollement ratio - Primary (male),118.4504
Afghanistan,2009,Gross enrollment ratio - Primary (female),78.7441
Afghanistan,2009,Students enrolled in secondary education (thousands),"1,716.19"
Afghanistan,2009,Gross enrollment ratio - Secondary (male),60.9922
Afghanistan,2009,Gross enrollment ratio - Secondary (female),29.3865
Afghanistan,2009,Students enrolled in tertiary education (thousands),95.185
Afghanistan,2009,Gross enrollment ratio - Tertiary (male),6.0536
Afghanistan,2009,Gross enrollment ratio - Tertiary (female),1.4252
Afghanistan,2010,Students enrolled in primary education (thousands),"5,279.33"
Afghanistan,2010,Gross enrollement ratio - Primary (male),120.5552
Afghanistan,2010,Gross enrollment ratio - Primary (female),82.7089
Afghanistan,2010,Students enrolled in secondary education (thousands),"2,044.16"
Afghanistan,2010,Gross enrollment ratio - Secondary (male),68.6471
Afghanistan,2010,Gross enrollment ratio - Secondary (female),34.296
Afghanistan,2014,Students enrolled in primary education (thousands),"6,217.76"
Afghanistan,2014,Gross enrollement ratio - Primary (male),125.6708
Afghanistan,2014,Gross enrollment ratio - Primary (female),88.0897
Afghanistan,2014,Students enrolled in secondary education (thousands),"2,602.73"
Afghanistan,2014,Gross enrollment ratio - Secondary (male),68.5591
Afghanistan,2014,Gross enrollment ratio - Secondary (female),38.5657
Afghanistan,2014,Students enrolled in tertiary education (thousands),262.874
Afghanistan,2014,Gross enrollment ratio - Tertiary (male),13.0284
Afghanistan,2014,Gross enrollment ratio - Tertiary (female),3.5854
Afghanistan,2015,Students enrolled in primary education (thousands),"6,333.70"
Afghanistan,2015,Gross enrollement ratio - Primary (male),126.2261
Afghanistan,2015,Gross enrollment ratio - Primary (female),87.2409
Afghanistan,2015,Students enrolled in secondary education (thousands),"2,698.82"
Afghanistan,2015,Gross enrollment ratio - Secondary (male),68.412
Afghanistan,2015,Gross enrollment ratio - Secondary (female),38.5661
Afghanistan,2017,Students enrolled in primary education (thousands),"6,358.78"
Afghanistan,2017,Gross enrollement ratio - Primary (male),122.7469
Afghanistan,2017,Gross enrollment ratio - Primary (female),84.1501
Afghanistan,2017,Students enrolled in secondary education (thousands),"2,907.80"
Afghanistan,2017,Gross enrollment ratio - Secondary (male),69.1179
Afghanistan,2017,Gross enrollment ratio - Secondary (female),39.6317
Afghanistan,2018,Students enrolled in tertiary education (thousands),370.61
Afghanistan,2018,Gross enrollment ratio - Tertiary (male),14.5808
Albania,2005,Students enrolled in primary education (thousands),237.975
Albania,2005,Gross enrollement ratio - Primary (male),101.5816
Albania,2005,Gross enrollment ratio - Primary (female),100.5708
Albania,2005,Students enrolled in secondary education (thousands),407.403
Albania,2005,Gross enrollment ratio - Secondary (male),80.1788
Albania,2005,Gross enrollment ratio - Secondary (female),76.3579
Albania,2005,Students enrolled in tertiary education (thousands),63.257
Albania,2005,Gross enrollment ratio - Tertiary (male),19.1252
Albania,2005,Gross enrollment ratio - Tertiary (female),27.2456
Albania,2010,Students enrolled in primary education (thousands),224.781
Albania,2010,Gross enrollement ratio - Primary (male),94.6319
Albania,2010,Gross enrollment ratio - Primary (female),92.9729
Albania,2010,Students enrolled in secondary education (thousands),355.871
Albania,2010,Gross enrollment ratio - Secondary (male),89.0627
Albania,2010,Gross enrollment ratio - Secondary (female),88.1385
Albania,2010,Students enrolled in tertiary education (thousands),122.326
Albania,2010,Gross enrollment ratio - Tertiary (male),38.5663
Albania,2010,Gross enrollment ratio - Tertiary (female),51.6
Albania,2014,Students enrolled in primary education (thousands),195.72
Albania,2014,Gross enrollement ratio - Primary (male),108.563
Albania,2014,Gross enrollment ratio - Primary (female),106.6985
Albania,2014,Students enrolled in secondary education (thousands),333.291
Albania,2014,Gross enrollment ratio - Secondary (male),99.9304
Albania,2014,Gross enrollment ratio - Secondary (female),92.5069
Albania,2014,Students enrolled in tertiary education (thousands),173.819
Albania,2014,Gross enrollment ratio - Tertiary (male),56.7249
Albania,2014,Gross enrollment ratio - Tertiary (female),86.2626
Albania,2015,Students enrolled in primary education (thousands),188.371
Albania,2015,Gross enrollement ratio - Primary (male),111.1933
Albania,2015,Gross enrollment ratio - Primary (female),108.1993
Albania,2015,Students enrolled in secondary education (thousands),315.079
Albania,2015,Gross enrollment ratio - Secondary (male),99.2919
Albania,2015,Gross enrollment ratio - Secondary (female),92.036
Albania,2015,Students enrolled in tertiary education (thousands),160.527
Albania,2015,Gross enrollment ratio - Tertiary (male),53.3497
Albania,2015,Gross enrollment ratio - Tertiary (female),81.6521
Albania,2017,Students enrolled in primary education (thousands),174.836
Albania,2017,Gross enrollement ratio - Primary (male),111.5243
Albania,2017,Gross enrollment ratio - Primary (female),108.6033
Albania,2017,Students enrolled in secondary education (thousands),280.378
Albania,2017,Gross enrollment ratio - Secondary (male),98.9879
Albania,2017,Gross enrollment ratio - Secondary (female),93.0932
Albania,2017,Students enrolled in tertiary education (thousands),139.607
Albania,2017,Gross enrollment ratio - Tertiary (male),44.4004
Albania,2017,Gross enrollment ratio - Tertiary (female),70.8026
Algeria,2005,Students enrolled in primary education (thousands),"4,361.74"
Algeria,2005,Gross enrollement ratio - Primary (male),111.814
